term	#occurance	#ratio
 "foliage" 	85	9.49878785409e-07
 "cornish" 	85	9.49878785409e-07
"starkville" 	85	9.49878785409e-07
"rock.com"	85	9.49878785409e-07
"aligator" 	85	9.49878785409e-07
 "leiber"	85	9.49878785409e-07
"plantasia"	85	9.49878785409e-07
 "citys" 	85	9.49878785409e-07
"ofoto.com"	85	9.49878785409e-07
"sexxy" 	85	9.49878785409e-07
 "orlean" 	85	9.49878785409e-07
 "lymphocytes" 	85	9.49878785409e-07
 "lol" 	85	9.49878785409e-07
 "equivalent"	85	9.49878785409e-07
"veronika" 	85	9.49878785409e-07
"illinoislottery.com"	85	9.49878785409e-07
"grassy" 	85	9.49878785409e-07
"rudd" 	85	9.49878785409e-07
 "reebok"	85	9.49878785409e-07
 "darren" 	85	9.49878785409e-07
 "suing" 	85	9.49878785409e-07
 "polos"	85	9.49878785409e-07
 "marshalls"	85	9.49878785409e-07
 "ok." 	85	9.49878785409e-07
"www.countertrace.com"	85	9.49878785409e-07
 "1818"	85	9.49878785409e-07
"brackets"	85	9.49878785409e-07
 "cutaway" 	85	9.49878785409e-07
"knews.em.nytimes.com"	85	9.49878785409e-07
"everly" 	85	9.49878785409e-07
"basel" 	85	9.49878785409e-07
"medjugorje"	85	9.49878785409e-07
 "patina" 	85	9.49878785409e-07
"walking"	85	9.49878785409e-07
"ginkgo" 	85	9.49878785409e-07
 "ind." 	85	9.49878785409e-07
 "bldg" 	85	9.49878785409e-07
 "dawg" 	85	9.49878785409e-07
"southbay" 	85	9.49878785409e-07
 "mcgraw.com"	85	9.49878785409e-07
"bmcc" 	85	9.49878785409e-07
"ale" 	85	9.49878785409e-07
"www.ebt.acs-inc.com"	85	9.49878785409e-07
"carrentals"	85	9.49878785409e-07
 "crafting"	85	9.49878785409e-07
 "cry.i" 	85	9.49878785409e-07
"prodigy"	85	9.49878785409e-07
 "spouts"	85	9.49878785409e-07
 "carl"	85	9.49878785409e-07
 "opposites"	85	9.49878785409e-07
"www.bmcc.cuny.edu"	85	9.49878785409e-07
 "hpd"	85	9.49878785409e-07
"jetsons" 	85	9.49878785409e-07
"playstation2cheats"	85	9.49878785409e-07
 "kilt"	85	9.49878785409e-07
 "casino's"	85	9.49878785409e-07
"www.yhoo.com"	85	9.49878785409e-07
"paychex"	85	9.49878785409e-07
"venn" 	85	9.49878785409e-07
"npc" 	85	9.49878785409e-07
"shotguns" 	85	9.49878785409e-07
"aeropostal" 	85	9.49878785409e-07
"prelolita"	85	9.49878785409e-07
"residental" 	85	9.49878785409e-07
"www.buick.com"	85	9.49878785409e-07
"calabash" 	85	9.49878785409e-07
 "att"	85	9.49878785409e-07
 "procurement" 	85	9.49878785409e-07
 "hologram"	85	9.49878785409e-07
 "jonah"	85	9.49878785409e-07
"grind" 	85	9.49878785409e-07
"ultraviolet"	85	9.49878785409e-07
 "puffiness"	85	9.49878785409e-07
"www.anal" 	85	9.49878785409e-07
 "www.cartoon" 	85	9.49878785409e-07
 "pigment"	85	9.49878785409e-07
"www.aquafresh.com"	85	9.49878785409e-07
"www.donotcall.gov"	85	9.49878785409e-07
 "resturaunt" 	85	9.49878785409e-07
 "careful" 	85	9.49878785409e-07
"blunt" 	85	9.49878785409e-07
 "extinct" 	85	9.49878785409e-07
"chama" 	85	9.49878785409e-07
 "undead"	85	9.49878785409e-07
 "nalick" 	85	9.49878785409e-07
 "yeager"	85	9.49878785409e-07
 "girard" 	85	9.49878785409e-07
"nymcu"	85	9.49878785409e-07
"german"	85	9.49878785409e-07
 "20golf"	85	9.49878785409e-07
"allow" 	85	9.49878785409e-07
"survivor.com"	85	9.49878785409e-07
"shabbat" 	85	9.49878785409e-07
"www.bbw" 	85	9.49878785409e-07
 "offenses"	85	9.49878785409e-07
 "columbian" 	85	9.49878785409e-07
"alitalia.com"	85	9.49878785409e-07
"suncountry.com"	85	9.49878785409e-07
"clubpenguin"	85	9.49878785409e-07
"booneville" 	85	9.49878785409e-07
"calotto"	85	9.49878785409e-07
"vaccum" 	85	9.49878785409e-07
"dove.com"	85	9.49878785409e-07
"intlwaters"	85	9.49878785409e-07
"www.myfirstsexteacher.com"	85	9.49878785409e-07
"pods" 	85	9.49878785409e-07
 "allocation" 	85	9.49878785409e-07
"usarmy.mil"	85	9.49878785409e-07
"www.texasonline.com"	85	9.49878785409e-07
"oxygen"	85	9.49878785409e-07
 "heap" 	85	9.49878785409e-07
"tread" 	85	9.49878785409e-07
 "shiva"	85	9.49878785409e-07
"www.yoo.com"	85	9.49878785409e-07
"www.hotbody.com"	85	9.49878785409e-07
"lastnightsparty"	85	9.49878785409e-07
 "winston.com"	85	9.49878785409e-07
 "usmc" 	85	9.49878785409e-07
"wwwannualcreditreport.com"	85	9.49878785409e-07
"www.greenbaypackers.com"	85	9.49878785409e-07
"bremen" 	85	9.49878785409e-07
 "regina"	85	9.49878785409e-07
"kute" 	85	9.49878785409e-07
 "furry" 	85	9.49878785409e-07
 "cosplay"	85	9.49878785409e-07
 "beige"	85	9.49878785409e-07
"lasix" 	85	9.49878785409e-07
"vargas" 	85	9.49878785409e-07
 "potts" 	85	9.49878785409e-07
"windsor"	85	9.49878785409e-07
"imac" 	85	9.49878785409e-07
"xps" 	85	9.49878785409e-07
"known" 	85	9.49878785409e-07
"cold"	85	9.49878785409e-07
"dickerson" 	85	9.49878785409e-07
"murder"	85	9.49878785409e-07
 "commerical"	85	9.49878785409e-07
"yugoslavian" 	85	9.49878785409e-07
"hgtv.com" 	85	9.49878785409e-07
 "crates" 	85	9.49878785409e-07
"submission" 	85	9.49878785409e-07
 "biographical" 	85	9.49878785409e-07
"carrental"	85	9.49878785409e-07
"338" 	85	9.49878785409e-07
 "cracks" 	85	9.49878785409e-07
 "770"	85	9.49878785409e-07
"spamalot" 	85	9.49878785409e-07
"avastin"	85	9.49878785409e-07
"www.discover.com"	85	9.49878785409e-07
 "crestwood" 	85	9.49878785409e-07
 "abusing" 	85	9.49878785409e-07
"google.com."	85	9.49878785409e-07
 "draper" 	85	9.49878785409e-07
"www.limewire" 	85	9.49878785409e-07
 "tri"	85	9.49878785409e-07
 "duckies"	85	9.49878785409e-07
"amoco" 	85	9.49878785409e-07
"starburst.com"	85	9.49878785409e-07
"sexplayboy"	85	9.49878785409e-07
"galveston"	85	9.49878785409e-07
"sacrament" 	85	9.49878785409e-07
 "cortisol"	85	9.49878785409e-07
 "odors" 	85	9.49878785409e-07
 "deseases"	85	9.49878785409e-07
"s.carter"	85	9.49878785409e-07
 "iud"	85	9.49878785409e-07
"florian" 	85	9.49878785409e-07
"www.boondoxxx.com"	85	9.49878785409e-07
 "bunkers"	85	9.49878785409e-07
 "cos" 	85	9.49878785409e-07
 "blahnik"	85	9.49878785409e-07
 "750mg"	85	9.49878785409e-07
 "310"	85	9.49878785409e-07
"leak" 	85	9.49878785409e-07
 "odd"	85	9.49878785409e-07
"crossdressers"	85	9.49878785409e-07
 "dyslexia" 	85	9.49878785409e-07
 "20education" 	85	9.49878785409e-07
 "downloader"	85	9.49878785409e-07
"solubility" 	85	9.49878785409e-07
"www.smutplayhouse.com"	85	9.49878785409e-07
 "tonsil"	85	9.49878785409e-07
 "stopper" 	85	9.49878785409e-07
"anwar" 	85	9.49878785409e-07
 "hotties.com"	85	9.49878785409e-07
"ribbon"	85	9.49878785409e-07
"mapquist"	85	9.49878785409e-07
 "seasoning" 	85	9.49878785409e-07
"taylors" 	85	9.49878785409e-07
 "quotations" 	85	9.49878785409e-07
"cornerstone"	85	9.49878785409e-07
"storm"	85	9.49878785409e-07
"recycling"	85	9.49878785409e-07
 "newcastle" 	85	9.49878785409e-07
"jazzercise"	85	9.49878785409e-07
"penfolds" 	85	9.49878785409e-07
 "clinton's" 	85	9.49878785409e-07
 "semana" 	85	9.49878785409e-07
 "editorial" 	85	9.49878785409e-07
"huntingdon" 	85	9.49878785409e-07
 "rea" 	85	9.49878785409e-07
"mrskin.com"	85	9.49878785409e-07
"o." 	85	9.49878785409e-07
 "calfornia"	85	9.49878785409e-07
 "edmunds"	85	9.49878785409e-07
 "hobbies" 	85	9.49878785409e-07
 "20's" 	85	9.49878785409e-07
 "hearst" 	85	9.49878785409e-07
"unions" 	85	9.49878785409e-07
 "panorama" 	85	9.49878785409e-07
"liteon" 	85	9.49878785409e-07
"www.mapit.com"	85	9.49878785409e-07
 "templeton"	85	9.49878785409e-07
 "banknorth" 	85	9.49878785409e-07
"wo"	85	9.49878785409e-07
"famosas" 	85	9.49878785409e-07
 "azteca"	85	9.49878785409e-07
"borden" 	85	9.49878785409e-07
 "captured"	85	9.49878785409e-07
"www.highschoolmusical.com"	85	9.49878785409e-07
 "propaganda" 	85	9.49878785409e-07
"chichen" 	85	9.49878785409e-07
"bactrim"	85	9.49878785409e-07
"ellwood" 	85	9.49878785409e-07
"renfro" 	85	9.49878785409e-07
"footaction.com"	85	9.49878785409e-07
 "t2" 	85	9.49878785409e-07
"snape" 	85	9.49878785409e-07
"sasquatch"	85	9.49878785409e-07
"css"	85	9.49878785409e-07
"traveler" 	85	9.49878785409e-07
"ambiance" 	85	9.49878785409e-07
"quizes" 	85	9.49878785409e-07
 "currents"	85	9.49878785409e-07
 "macedonia" 	85	9.49878785409e-07
"canoeing" 	85	9.49878785409e-07
"dorsey" 	85	9.49878785409e-07
 "311"	85	9.49878785409e-07
"simpson.edu"	85	9.49878785409e-07
"compac" 	85	9.49878785409e-07
 "clematis"	85	9.49878785409e-07
 "thayer"	85	9.49878785409e-07
 "appartments" 	85	9.49878785409e-07
"www.turbotax.com" 	85	9.49878785409e-07
"queensboro" 	85	9.49878785409e-07
"valhalla" 	85	9.49878785409e-07
"wpial" 	85	9.49878785409e-07
 "entrepreneurs" 	85	9.49878785409e-07
"www.nickalodeon.com"	85	9.49878785409e-07
"wards" 	85	9.49878785409e-07
 "battlestar" 	85	9.49878785409e-07
 "20co."	85	9.49878785409e-07
 "pet.com"	85	9.49878785409e-07
"roadway"	85	9.49878785409e-07
 "20cancer" 	85	9.49878785409e-07
"impala"	85	9.49878785409e-07
"www.sexstoriespost.com"	85	9.49878785409e-07
"shopping.com"	85	9.49878785409e-07
"belmont"	85	9.49878785409e-07
"goodmorning" 	85	9.49878785409e-07
 "study.com"	85	9.49878785409e-07
 "cortland"	85	9.49878785409e-07
"www.sears.com" 	85	9.49878785409e-07
"illness" 	85	9.49878785409e-07
"iva" 	85	9.49878785409e-07
"www.s" 	85	9.49878785409e-07
"abbie" 	85	9.49878785409e-07
 "sash" 	85	9.49878785409e-07
 "20bags"	85	9.49878785409e-07
 "strongsville" 	85	9.49878785409e-07
 "brookhaven" 	85	9.49878785409e-07
 "deoderant"	85	9.49878785409e-07
"licence" 	85	9.49878785409e-07
"controlled" 	85	9.49878785409e-07
"sur13"	85	9.49878785409e-07
"poets"	85	9.49878785409e-07
 "enrique" 	85	9.49878785409e-07
 "clap"	85	9.49878785409e-07
 "russells"	85	9.49878785409e-07
 "505" 	85	9.49878785409e-07
 "conquer"	85	9.49878785409e-07
 "denham" 	85	9.49878785409e-07
 "strapon"	85	9.49878785409e-07
 "stopper"	85	9.49878785409e-07
 "ransom" 	85	9.49878785409e-07
 "michele"	85	9.49878785409e-07
"www.eastandard.net"	84	9.38703740875e-07
 "landscapers"	84	9.38703740875e-07
"custum" 	84	9.38703740875e-07
 "talkie" 	84	9.38703740875e-07
"bandon" 	84	9.38703740875e-07
 "hoodie" 	84	9.38703740875e-07
"ansi" 	84	9.38703740875e-07
"bullying" 	84	9.38703740875e-07
"fecal" 	84	9.38703740875e-07
 "rutherfordton" 	84	9.38703740875e-07
"jewelery"	84	9.38703740875e-07
 "lightbars"	84	9.38703740875e-07
 "www.air" 	84	9.38703740875e-07
"sociedad" 	84	9.38703740875e-07
"piscataway" 	84	9.38703740875e-07
 "sylvia"	84	9.38703740875e-07
 "skokie"	84	9.38703740875e-07
 "contestant"	84	9.38703740875e-07
"michael"	84	9.38703740875e-07
 "opium"	84	9.38703740875e-07
"lowellsun"	84	9.38703740875e-07
 "lol"	84	9.38703740875e-07
"wilhelmina" 	84	9.38703740875e-07
"www.wal-mart" 	84	9.38703740875e-07
"newjersey"	84	9.38703740875e-07
"bataan" 	84	9.38703740875e-07
"rvtrader.com"	84	9.38703740875e-07
 "shoping" 	84	9.38703740875e-07
"tapco" 	84	9.38703740875e-07
 "mosley" 	84	9.38703740875e-07
"jealousy"	84	9.38703740875e-07
"medium"	84	9.38703740875e-07
"powerschool"	84	9.38703740875e-07
 "hillsdale" 	84	9.38703740875e-07
"neighbors" 	84	9.38703740875e-07
"main.tiffanyparis.com"	84	9.38703740875e-07
 "especially" 	84	9.38703740875e-07
 "shaping" 	84	9.38703740875e-07
 "rna"	84	9.38703740875e-07
"btls"	84	9.38703740875e-07
 "gamez.com"	84	9.38703740875e-07
 "dispatcher"	84	9.38703740875e-07
"flxible" 	84	9.38703740875e-07
 "msp" 	84	9.38703740875e-07
 "bravia" 	84	9.38703740875e-07
"www.sallybeautysupply.com"	84	9.38703740875e-07
 "scaffolding"	84	9.38703740875e-07
 "1750"	84	9.38703740875e-07
 "pimper"	84	9.38703740875e-07
"jojo's" 	84	9.38703740875e-07
"goosebumps"	84	9.38703740875e-07
"odu"	84	9.38703740875e-07
"treize" 	84	9.38703740875e-07
"rails" 	84	9.38703740875e-07
"gossip"	84	9.38703740875e-07
"untied" 	84	9.38703740875e-07
 "justus"	84	9.38703740875e-07
 "tigger" 	84	9.38703740875e-07
 "films.com"	84	9.38703740875e-07
 "carros" 	84	9.38703740875e-07
 "mastif"	84	9.38703740875e-07
 "motown" 	84	9.38703740875e-07
 "stow" 	84	9.38703740875e-07
"petz"	84	9.38703740875e-07
"crabby" 	84	9.38703740875e-07
 "familys"	84	9.38703740875e-07
"rootsweb" 	84	9.38703740875e-07
 "cheesy" 	84	9.38703740875e-07
 "plagues"	84	9.38703740875e-07
 "1722" 	84	9.38703740875e-07
 "scarface"	84	9.38703740875e-07
 "herself"	84	9.38703740875e-07
"ziyi" 	84	9.38703740875e-07
 "venezuela" 	84	9.38703740875e-07
 "nada" 	84	9.38703740875e-07
"sarah's" 	84	9.38703740875e-07
 "calabasas" 	84	9.38703740875e-07
"dexamethasone"	84	9.38703740875e-07
"lovemaking" 	84	9.38703740875e-07
"tylerperry.com"	84	9.38703740875e-07
 "synagogue" 	84	9.38703740875e-07
 "bavaro"	84	9.38703740875e-07
"dazed" 	84	9.38703740875e-07
"shonen" 	84	9.38703740875e-07
 "20calculator"	84	9.38703740875e-07
"www.lipton.com"	84	9.38703740875e-07
 "simeon" 	84	9.38703740875e-07
 "remind" 	84	9.38703740875e-07
"loneliness"	84	9.38703740875e-07
"unh"	84	9.38703740875e-07
 "dehumidifiers"	84	9.38703740875e-07
"benchwarmers"	84	9.38703740875e-07
"encylopedia"	84	9.38703740875e-07
"timewarnercable.com"	84	9.38703740875e-07
 "rouse" 	84	9.38703740875e-07
"erupting" 	84	9.38703740875e-07
 "20iowa"	84	9.38703740875e-07
"iceman"	84	9.38703740875e-07
 "broker.com"	84	9.38703740875e-07
"hdl" 	84	9.38703740875e-07
 "lawrenceburg" 	84	9.38703740875e-07
 "owned"	84	9.38703740875e-07
 "ww1" 	84	9.38703740875e-07
 "mayonnaise"	84	9.38703740875e-07
 "12.com"	84	9.38703740875e-07
 "tunnels" 	84	9.38703740875e-07
"www.medicare" 	84	9.38703740875e-07
"teenflood"	84	9.38703740875e-07
 "uzumaki"	84	9.38703740875e-07
"np" 	84	9.38703740875e-07
"taiga"	84	9.38703740875e-07
 "gallstones"	84	9.38703740875e-07
 "underware" 	84	9.38703740875e-07
"hornady" 	84	9.38703740875e-07
 "comp."	84	9.38703740875e-07
"jewelrytelevision"	84	9.38703740875e-07
"anarchy"	84	9.38703740875e-07
 "ballot" 	84	9.38703740875e-07
 "vmc"	84	9.38703740875e-07
"peru.com"	84	9.38703740875e-07
"www.sirius.com"	84	9.38703740875e-07
"moorish" 	84	9.38703740875e-07
"perfumes" 	84	9.38703740875e-07
 "vespucci"	84	9.38703740875e-07
 "pretend" 	84	9.38703740875e-07
"myspace.xom"	84	9.38703740875e-07
"www.startribune.com"	84	9.38703740875e-07
 "prolactin" 	84	9.38703740875e-07
"microtel.com"	84	9.38703740875e-07
 "dillard" 	84	9.38703740875e-07
 "chartres"	84	9.38703740875e-07
"scherzer" 	84	9.38703740875e-07
"pleural" 	84	9.38703740875e-07
"stapleseasyrebates.com"	84	9.38703740875e-07
"ecampus"	84	9.38703740875e-07
"stills" 	84	9.38703740875e-07
"luella" 	84	9.38703740875e-07
"childsupport" 	84	9.38703740875e-07
 "lamont" 	84	9.38703740875e-07
 "masonic"	84	9.38703740875e-07
 "50cc" 	84	9.38703740875e-07
 "ambulances"	84	9.38703740875e-07
"ericson" 	84	9.38703740875e-07
"usp"	84	9.38703740875e-07
"babie" 	84	9.38703740875e-07
"rescued" 	84	9.38703740875e-07
 "relaxation" 	84	9.38703740875e-07
"obits"	84	9.38703740875e-07
 "cordless"	84	9.38703740875e-07
"shaped" 	84	9.38703740875e-07
 "clad"	84	9.38703740875e-07
"forth" 	84	9.38703740875e-07
 "err" 	84	9.38703740875e-07
"dhttp"	84	9.38703740875e-07
 "elmer" 	84	9.38703740875e-07
"boarders" 	84	9.38703740875e-07
 "enhancements"	84	9.38703740875e-07
"rwandan" 	84	9.38703740875e-07
 "playboy.com"	84	9.38703740875e-07
 "20one"	84	9.38703740875e-07
 "sarno"	84	9.38703740875e-07
"lagotto" 	84	9.38703740875e-07
 "naugatuck" 	84	9.38703740875e-07
"houdini"	84	9.38703740875e-07
"or"	84	9.38703740875e-07
"mmaweekly"	84	9.38703740875e-07
 "toasting" 	84	9.38703740875e-07
"prostitute" 	84	9.38703740875e-07
 "geil"	84	9.38703740875e-07
"pierpoint" 	84	9.38703740875e-07
"reflexiones"	84	9.38703740875e-07
 "legal.com"	84	9.38703740875e-07
 "pupils"	84	9.38703740875e-07
 "20sports"	84	9.38703740875e-07
 "missippi"	84	9.38703740875e-07
 "reciprocity"	84	9.38703740875e-07
 "baptiste" 	84	9.38703740875e-07
"black&decker" 	84	9.38703740875e-07
"www.comcastcable.com"	84	9.38703740875e-07
 "jails" 	84	9.38703740875e-07
 "colo" 	84	9.38703740875e-07
 "greenday"	84	9.38703740875e-07
"lynbrook" 	84	9.38703740875e-07
 "cival" 	84	9.38703740875e-07
 "subscribe"	84	9.38703740875e-07
 "antony" 	84	9.38703740875e-07
"kohl" 	84	9.38703740875e-07
 "cultivation"	84	9.38703740875e-07
 "psp.com"	84	9.38703740875e-07
 "impersonator"	84	9.38703740875e-07
"myths"	84	9.38703740875e-07
 "hardness" 	84	9.38703740875e-07
"alternator" 	84	9.38703740875e-07
"www.tax.virginia.gov"	84	9.38703740875e-07
 "1917" 	84	9.38703740875e-07
"vidaguerra"	84	9.38703740875e-07
"shelby"	84	9.38703740875e-07
 "treadwell" 	84	9.38703740875e-07
 "graphite" 	84	9.38703740875e-07
"mime."	84	9.38703740875e-07
 "240z"	84	9.38703740875e-07
 "prophetic" 	84	9.38703740875e-07
 "rounds" 	84	9.38703740875e-07
"both" 	84	9.38703740875e-07
"fripp" 	84	9.38703740875e-07
"amarican" 	84	9.38703740875e-07
"www.thumbnailseries.com"	84	9.38703740875e-07
 "efficacy" 	84	9.38703740875e-07
 "20phones"	84	9.38703740875e-07
 "chyna"	84	9.38703740875e-07
"luke"	84	9.38703740875e-07
 "gosling" 	84	9.38703740875e-07
 "elijah"	84	9.38703740875e-07
 "xs" 	84	9.38703740875e-07
"scooby-doo" 	84	9.38703740875e-07
"teething" 	84	9.38703740875e-07
"pet"	84	9.38703740875e-07
"edwardjones"	84	9.38703740875e-07
 "swain" 	84	9.38703740875e-07
"dailykos.com"	84	9.38703740875e-07
"greenlee" 	84	9.38703740875e-07
 "curriculums"	84	9.38703740875e-07
"www.forcedcoitions.com"	84	9.38703740875e-07
"mail.yahoo"	84	9.38703740875e-07
"wwwfafsa.ed.gov"	84	9.38703740875e-07
 "sabine" 	84	9.38703740875e-07
 "cif" 	84	9.38703740875e-07
"published" 	84	9.38703740875e-07
"jimmy's" 	84	9.38703740875e-07
"www.edu"	84	9.38703740875e-07
 "thang" 	84	9.38703740875e-07
"maricopa.gov"	84	9.38703740875e-07
 "20children"	84	9.38703740875e-07
"jcrew" 	84	9.38703740875e-07
"wta" 	84	9.38703740875e-07
 "yellowcard"	84	9.38703740875e-07
"chipmunk" 	84	9.38703740875e-07
"flyers"	84	9.38703740875e-07
"freestate" 	84	9.38703740875e-07
"cheapair.com"	84	9.38703740875e-07
 "determination"	84	9.38703740875e-07
 "fumes" 	84	9.38703740875e-07
 "8.8" 	84	9.38703740875e-07
"topfree"	84	9.38703740875e-07
 "s.e." 	84	9.38703740875e-07
"www.ign.com"	84	9.38703740875e-07
"z100.com"	84	9.38703740875e-07
 "colege" 	84	9.38703740875e-07
 "20grand" 	84	9.38703740875e-07
"highspeed"	84	9.38703740875e-07
"rosaries"	84	9.38703740875e-07
 "battleship" 	84	9.38703740875e-07
 "berra" 	84	9.38703740875e-07
"mules" 	84	9.38703740875e-07
 "polaris"	84	9.38703740875e-07
"friable" 	84	9.38703740875e-07
 "edmonton" 	84	9.38703740875e-07
"www.maxpreps.com"	84	9.38703740875e-07
"streptococcus" 	84	9.38703740875e-07
 "punjabi" 	84	9.38703740875e-07
 "rosemont" 	84	9.38703740875e-07
 "nigerian" 	84	9.38703740875e-07
 "lasik"	84	9.38703740875e-07
"beowulf"	84	9.38703740875e-07
 "bateman"	84	9.38703740875e-07
 "nips"	84	9.38703740875e-07
"solgar" 	84	9.38703740875e-07
"www.y'"	84	9.38703740875e-07
 "armband" 	84	9.38703740875e-07
 "cpap" 	84	9.38703740875e-07
"nepalnews" 	84	9.38703740875e-07
"beyonce'" 	84	9.38703740875e-07
 "sander" 	84	9.38703740875e-07
"games.yahoo.com"	84	9.38703740875e-07
 "goss"	84	9.38703740875e-07
 "bachman" 	84	9.38703740875e-07
"pumkin" 	84	9.38703740875e-07
 "beals"	84	9.38703740875e-07
"seaford" 	84	9.38703740875e-07
 "wick"	84	9.38703740875e-07
"tirekingdom.com"	84	9.38703740875e-07
"mondoerotica"	84	9.38703740875e-07
 "fafsa"	84	9.38703740875e-07
"velocity"	84	9.38703740875e-07
"universe" 	84	9.38703740875e-07
 "pollock" 	84	9.38703740875e-07
"greenburgh" 	84	9.38703740875e-07
"grohe" 	84	9.38703740875e-07
"wvdnr"	84	9.38703740875e-07
"apple.com" 	84	9.38703740875e-07
"slimming" 	84	9.38703740875e-07
"gaucho" 	84	9.38703740875e-07
 "marymount" 	84	9.38703740875e-07
"pathology" 	84	9.38703740875e-07
 "morelos"	84	9.38703740875e-07
"osgood" 	84	9.38703740875e-07
 "parke"	84	9.38703740875e-07
"warez" 	84	9.38703740875e-07
 "shaffer"	84	9.38703740875e-07
 "docid" 	84	9.38703740875e-07
 "highs"	84	9.38703740875e-07
"bamboozle"	84	9.38703740875e-07
"ciprofloxacin"	84	9.38703740875e-07
"catchy" 	84	9.38703740875e-07
 "hereditary"	84	9.38703740875e-07
"pricegrabber.com"	84	9.38703740875e-07
 "county's" 	84	9.38703740875e-07
"residents" 	84	9.38703740875e-07
 "tillman" 	84	9.38703740875e-07
"banshee" 	84	9.38703740875e-07
 "langley" 	84	9.38703740875e-07
 "noodle"	84	9.38703740875e-07
"cornel" 	84	9.38703740875e-07
 "translate" 	84	9.38703740875e-07
 "mintz" 	84	9.38703740875e-07
 "fink" 	84	9.38703740875e-07
"oregonian" 	84	9.38703740875e-07
"kay's" 	84	9.38703740875e-07
"kerasotes"	84	9.38703740875e-07
"moundsville" 	84	9.38703740875e-07
"www.bbc.co.uk"	84	9.38703740875e-07
"midflorida"	84	9.38703740875e-07
 "searching"	84	9.38703740875e-07
"supermanhomepage"	84	9.38703740875e-07
 "braddock"	84	9.38703740875e-07
"rolla" 	84	9.38703740875e-07
 "karisweets" 	84	9.38703740875e-07
"7online.com"	84	9.38703740875e-07
 "atx" 	84	9.38703740875e-07
 "crt" 	84	9.38703740875e-07
"idiom" 	84	9.38703740875e-07
"www.lowes.com" 	84	9.38703740875e-07
"toshiba.com"	84	9.38703740875e-07
"lenco" 	84	9.38703740875e-07
"www.mysapce"	84	9.38703740875e-07
 "dramas"	84	9.38703740875e-07
"tvlisting"	84	9.38703740875e-07
"paxton" 	84	9.38703740875e-07
"brk.b"	84	9.38703740875e-07
 "door-nikki.comom"	84	9.38703740875e-07
 "cleaver"	84	9.38703740875e-07
"denso" 	84	9.38703740875e-07
"bushmaster"	84	9.38703740875e-07
"sudan"	84	9.38703740875e-07
 "phantoms"	84	9.38703740875e-07
 "espn.com"	84	9.38703740875e-07
"beechcraft" 	84	9.38703740875e-07
 "complicated" 	84	9.38703740875e-07
"procharger" 	84	9.38703740875e-07
 "wah" 	84	9.38703740875e-07
 "boss.com"	84	9.38703740875e-07
"woodpeckers"	84	9.38703740875e-07
"reserveamerica.com"	84	9.38703740875e-07
 "ape.com"	84	9.38703740875e-07
"speedometer" 	84	9.38703740875e-07
"valkyrie"	84	9.38703740875e-07
"wwwflalottery.com"	84	9.38703740875e-07
"lbfm"	84	9.38703740875e-07
 "gardenias"	84	9.38703740875e-07
 "westerns"	84	9.38703740875e-07
 "story.com"	84	9.38703740875e-07
 "orman" 	84	9.38703740875e-07
 "ripping" 	84	9.38703740875e-07
"trw" 	84	9.38703740875e-07
"firefighters"	84	9.38703740875e-07
 "aisle" 	84	9.38703740875e-07
 "pendergrass" 	84	9.38703740875e-07
 "compete" 	84	9.38703740875e-07
"dreamweaver" 	84	9.38703740875e-07
"winxp" 	84	9.38703740875e-07
"lizzy" 	84	9.38703740875e-07
"gaycafe.com"	84	9.38703740875e-07
"gottem"	84	9.38703740875e-07
 "gard"	84	9.38703740875e-07
 "desert.com"	84	9.38703740875e-07
"realtyusa.com"	84	9.38703740875e-07
 "climates"	84	9.38703740875e-07
 "centerfold" 	84	9.38703740875e-07
 "artichoke"	84	9.38703740875e-07
"liveops"	84	9.38703740875e-07
 "37th" 	84	9.38703740875e-07
"slingoxpress"	84	9.38703740875e-07
 "vogel" 	84	9.38703740875e-07
"unclaimed"	84	9.38703740875e-07
 "hears" 	84	9.38703740875e-07
"joblink.alabama.gov"	84	9.38703740875e-07
 "wallacestate.edu"	84	9.38703740875e-07
 "kahn" 	84	9.38703740875e-07
 "wabash" 	84	9.38703740875e-07
 "wm" 	84	9.38703740875e-07
"bradco" 	84	9.38703740875e-07
"mucinex"	84	9.38703740875e-07
"likemynudephoto.com"	84	9.38703740875e-07
 "das"	84	9.38703740875e-07
"laprensagrafica"	84	9.38703740875e-07
 "honest" 	84	9.38703740875e-07
"mellisa" 	84	9.38703740875e-07
 "reckless" 	84	9.38703740875e-07
 "amadeus" 	84	9.38703740875e-07
"www.smokersignup.com"	84	9.38703740875e-07
 "leathermen"	84	9.38703740875e-07
"shear" 	84	9.38703740875e-07
 "pinschers"	84	9.38703740875e-07
"concentra"	84	9.38703740875e-07
"tucows"	84	9.38703740875e-07
"visible" 	84	9.38703740875e-07
"aloe"	84	9.38703740875e-07
 "locs"	84	9.38703740875e-07
 "mojadas"	84	9.38703740875e-07
"www.mycheckfree.com"	84	9.38703740875e-07
"godmother" 	84	9.38703740875e-07
 "www.family" 	84	9.38703740875e-07
 "bernadino"	84	9.38703740875e-07
"ralston" 	84	9.38703740875e-07
"deaconess" 	84	9.38703740875e-07
"vick" 	84	9.38703740875e-07
 "abandonment"	84	9.38703740875e-07
"touched" 	84	9.38703740875e-07
 "foal" 	84	9.38703740875e-07
 "submissive"	84	9.38703740875e-07
 "winnebago"	84	9.38703740875e-07
 "davy" 	84	9.38703740875e-07
